,CAF-62T_TPM,CAF-97T_TPM,CAF_73T_TPM,CAF_98T_TPM
9472,5.291587,0.604769,5.356319,1.675538
9473,22.320675,5.243118,10.626437,6.733353
9474,37.275008,26.65903,26.263335,28.798403
9475,32.086467,46.159575,33.902148,33.043258
9476,0.434539,0.618727,0.625517,0.415293
9477,14.490799,18.448461,14.582061,17.885163
9478,2.45076,0.946583,5.389204,2.344457
9479,4.507568,10.957319,8.072687,8.241238
9480,0.014056,0.007135,0.018162,0.011754
9481,8.682557,5.222777,1.622757,3.821412
9482,76.955702,55.60284,46.405873,57.48451
9486,3.481868,5.336028,5.137226,5.783636
9487,5.968566,4.50281,3.53243,5.11012
9488,30.327949,18.797261,17.364143,16.180456
9489,10.24006,20.025509,15.669947,16.853562
9491,15.7145,24.989008,23.689861,26.0248
9493,13.621474,26.651507,11.941647,40.57717
9495,0.268557,0.329036,0.245035,0.291102
9496,0.098096,0.186059,0.122309,0.018832
9497,33.029229,23.656471,24.012077,27.218883
9498,1.398064,1.230897,0.227701,0.55892
9499,0,0,0,0
9500,106.514072,336.226101,274.034806,248.763579
9501,0.108063,0.62249,0.329646,0.776521
9502,0,0,0,0
9506,0,0,0,0
9507,0.555683,6.711998,20.177739,2.368751
9508,0.328067,0.471323,2.155023,2.731215
9509,14.532969,72.620945,72.030515,79.527486
9510,39.556267,255.668732,179.580994,56.985733
9512,31.809501,28.59267,21.723861,30.629202
9513,18.063824,68.986837,62.644057,51.092087
9514,0,0.117326,0.112018,0.019
9515,0,0,0,0.012051
9516,160.320845,200.196574,155.430419,113.719316
9517,19.909259,24.434248,17.254182,32.651777
9518,30.96379,88.530083,231.946999,158.349667
9519,14.599414,19.368872,20.217892,15.541133
9520,69.499566,106.750353,86.491395,82.467546
9521,32.618382,21.481464,26.592086,35.111614
9522,53.640847,29.798711,25.439885,25.582094
9524,56.975238,139.040984,96.475878,122.758805
9525,56.24861,46.333271,39.041597,45.039403
9526,73.283716,63.903518,80.119281,77.983348
9527,12.053705,19.194569,15.847297,17.333502
9528,214.102315,137.473995,183.661407,137.504806
9529,20.704918,19.713636,20.302793,22.314562
9530,17.383087,14.622469,13.222264,13.301555
9531,25.25478,137.745773,85.616384,70.655344
9532,16.219752,10.841402,9.630105,9.807917
9533,21.55786,22.468623,25.082206,30.262834
9534,11.434532,5.893645,4.900657,6.115874
9535,33.651252,59.228968,25.906354,55.400855
9536,16.146641,3.935527,23.078421,22.416288
9537,57.548516,534.951821,103.657618,131.54865
9538,132.678681,132.222963,116.338677,159.639067
9540,56.525205,41.100957,38.568247,37.11976
9541,77.706902,53.732193,47.273571,48.403564
9542,0.318733,0.279281,0.203608,0.22626
9543,0,0.034125,0,0.009882
9545,2.186951,4.07477,3.850893,4.067657
9546,6.675373,17.19575,20.204599,14.169097
9547,0.099044,0.047754,0.353828,0.314355
9550,152.425629,101.529442,151.536118,133.373138
9551,314.172443,336.083508,324.916177,343.593611
9552,122.01469,110.456893,111.83701,119.702718
9553,179.080444,209.154579,175.106583,188.282638
9554,98.692017,73.799694,74.0497,105.157213
9555,65.998944,114.814635,81.954996,117.415197
9556,157.766834,121.966573,107.505217,151.023306
9557,37.354391,36.204289,31.83667,35.824627
9559,74.003031,46.121248,53.503266,60.068133
9560,0,0,0.151233,0.12885
9562,21.689411,37.843457,42.102429,32.941567
9563,10.218875,17.932299,14.476108,19.16126
9564,23.350731,85.943057,77.962719,52.841345
9567,12.630484,22.787912,26.444729,22.626374
9568,0.958781,0.187321,1.455962,0.230268
9569,4.101994,12.591933,11.906375,8.788828
9570,33.183757,35.297467,43.379536,42.265069
9572,20.699877,42.889095,41.039005,41.603561
9573,0,0,0,0
9575,19.354408,21.907663,13.36073,20.93791
9576,0.047385,0,0,0
9577,43.165834,47.562735,35.122955,36.998196
9578,25.983171,63.131699,55.594265,73.448873
9580,5.123042,11.300402,7.114863,7.900731
9581,70.780516,54.363708,45.222778,53.958556
9582,2.633161,12.597344,0,9.312619
9583,27.640102,35.239891,35.287433,39.29102
9584,138.996091,136.561351,137.063462,126.90327
9585,6.735109,7.853627,3.081785,17.395972
9586,1.987288,2.01252,3.42091,2.929544
9587,44.037026,34.182741,34.033966,36.296055
9588,367.318054,269.750916,473.594269,374.590057
9589,217.306527,112.383181,245.181136,235.101325
9590,11.988694,21.665453,40.490846,36.765212
9592,83.05793,46.301567,63.910511,33.065002
9595,0.160254,1.192557,0.973846,0.088566
9597,0.716568,0.204702,0.217198,0.164131
9600,6.554177,23.952115,28.795396,18.242997
9601,38.233592,200.623626,127.658304,106.892117
9603,4.110353,2.16586,14.615554,14.326921
9604,51.292064,31.783334,36.564418,50.022613
9605,15.738372,24.053302,25.445501,21.080157
9607,0,0,0,0
9609,0.968781,2.038789,2.303439,2.466074
9610,4.740818,10.119647,6.346962,8.319918
9611,22.396477,42.055456,32.324516,36.816491
9612,7.644606,30.486167,33.162664,39.650717
9615,0.060273,0,0,0
9616,59.277898,62.768234,69.726005,65.310574
9617,13.628353,7.899093,8.843489,9.941525
9618,14.213694,18.986609,48.894784,27.290347
9619,2.703405,1.267851,21.441337,3.490523
9620,0.094232,0.889025,0.725518,0.34775
9622,0,0,0,0
9623,0,0,0,0
9625,0.081586,0,0.308473,0.139432
9626,0,0,0,0
9627,1.028404,0,0.55755,0.185187
9628,0.012807,0,0.018724,0
9629,0,0,0.073587,0.050604
9630,5.766103,3.115633,28.658724,2.819261
9631,8.363331,7.165891,4.892018,10.565266
9632,25.645038,88.875001,56.192584,65.464364
9633,0.214674,0.574238,0.307746,0.454725
9635,4.15224,1.080226,0.885227,0.61367
9636,1003.828796,551.016174,1264.075928,938.048584
9637,78.112446,60.264046,61.203036,62.485245
9638,38.936231,52.360173,44.580585,49.690373
9639,16.633482,22.038077,21.317442,26.938053
9640,6.891051,16.539388,15.376238,15.332367
9641,9.389877,12.305467,16.524705,22.203853
9643,405.03902,419.18676,352.974606,420.17288
9644,29.097087,67.219398,66.257039,93.825776
9645,61.395804,257.760552,202.31271,280.153374
9646,39.579725,36.39554,27.747114,35.593244
9647,17.053381,29.778077,32.974707,26.284786
9648,24.931883,17.328884,19.240626,22.417135
9649,1.054095,0.515866,0.310279,1.047721
9650,16.96643,17.1063,18.405035,21.802385
9651,0.077897,0.168232,0.170473,0.100029
9652,102.775643,73.825657,73.615395,86.938015
9653,30.760303,25.13735,36.265845,52.564772
9654,3.459448,5.308988,4.727663,6.746617
9655,109.180058,77.73609,49.32813,40.097949
9656,4.210188,10.663898,5.501309,10.996875
9657,11.266514,11.041898,14.581829,14.410906
9658,4.01422,7.347654,7.923981,5.735774
9659,37.346857,36.746845,30.232232,56.227851
9662,6.53275,4.788617,3.721818,8.220198
9663,19.942885,29.981536,36.2632,36.67135
9665,19.853713,23.196062,20.344866,26.837008
9666,16.754442,14.895467,6.528494,12.594138
9667,18.613693,39.897023,35.905488,31.623254
9668,9.79089,6.813725,8.24605,7.044246
9669,70.313156,53.888519,51.363224,73.446739
9670,12.920265,33.028248,28.792383,28.625193
9671,0,0,0,0
9672,16.789873,24.598649,48.601026,45.247956
9673,11.148177,26.946363,27.086317,26.241134
9674,4.842033,11.036352,6.8021,6.64169
9675,5.945833,9.004125,6.987054,11.292527
9677,4.821866,6.815153,5.868303,6.408646
9678,15.392279,12.71474,10.62511,13.918073
9679,5.634459,11.592167,9.861737,9.00482
9681,3.195726,5.345533,4.066565,5.621551
9682,16.703157,33.805173,40.719178,34.216687
9683,12.383824,19.42261,20.741307,19.17271
9684,5.540811,15.133681,11.534056,10.904219
9685,54.137142,52.266802,62.268915,62.006373
9686,23.361645,60.413869,45.005576,32.53008
9687,0.344542,0.061926,0.660743,1.831191
9688,6.692044,10.899247,8.957007,13.582478
9689,134.222937,117.550177,178.190789,130.913784
9690,32.749807,66.036301,56.792356,66.210969
9692,29.835043,22.702343,20.502431,28.520345
9693,18.277681,24.77981,23.882023,20.802752
9694,29.517553,21.217396,17.227757,25.817232
9695,16.040119,24.769944,26.227253,26.890237
9696,4.984541,7.482907,5.159313,6.287749
9697,128.918202,193.153994,150.767383,149.285708
9698,24.95349,48.048837,39.540897,43.668355
9699,0.205631,0,0.016945,0
9700,0.761358,3.523463,1.274374,5.054299
9701,16.496626,40.026303,33.831314,38.147044
9702,37.656917,25.435082,22.261216,26.381206
9703,40.103345,74.218522,71.588133,75.301592
9704,4.461773,7.003602,7.044841,6.889745
9705,0,0,0,0
9706,8.33186,9.209951,10.0355,10.584818
9708,0.694866,1.875195,1.814803,0.319237
9709,73.142468,141.326761,160.468503,81.580363
9710,6.731485,14.312446,12.901201,14.626735
9711,6.515502,10.107458,7.409012,8.882152
9712,5.793745,6.986925,8.024198,10.326701
9715,0.466826,1.881453,1.346996,0.380571
9716,14.758737,13.888034,10.956547,14.865195
9717,0.385702,0.152336,0.038452,0.009836
9718,0,0,0,0
9719,0.467635,3.219337,4.31491,4.733409
9720,0.546303,0.564855,0.818671,1.910668
9721,0,0.026916,0,0
9722,0,0.040459,0.045543,0.138636
9723,0.017184,0.001837,0.221463,0.163713
9724,2.991151,3.31519,3.507468,2.459115
9725,18.248836,39.15113,30.734838,31.126945
9726,5.988441,11.075982,8.987143,10.677549
9727,13.693551,28.259069,20.01785,20.247159
9728,60.696324,39.243152,32.055966,37.175868
9729,0,0,0,0.00833
9730,5.677743,11.13678,9.45325,12.967136
9731,7.431419,19.064342,15.115227,14.454764
9732,1.796869,3.357759,3.444055,2.401325
9733,14.906787,28.436365,22.626024,23.787829
9734,10.949212,2.69886,7.420514,6.917827
9735,7.489956,6.296275,3.512829,14.000517
9736,31.692299,37.446316,35.098545,43.627628
9737,3.890619,4.873566,2.330219,2.389732
9738,10.280759,9.599552,7.756899,9.57539
9739,4.438272,15.286491,14.280531,13.066092
9741,1278.68457,736.845703,655.659302,666.218933
9742,7.178572,14.245395,10.426961,11.78647
9743,2.436131,6.330524,3.668729,4.581011
9744,1.257652,1.007741,0.683346,1.867843
9745,0.00868,0,0,0
9746,14.173146,18.427912,13.440288,15.531431
9747,22.015277,58.962187,45.717455,65.432425
9748,29.288798,25.438078,25.688124,28.837475
9749,16.81796,24.041705,13.091506,18.836758
9750,6.243338,5.327052,1.527607,1.010802
9751,5.864922,14.460603,12.133058,10.545532
9752,0.018988,0.01105,0.833854,0.003962
9753,7.096109,9.122611,6.91522,9.700648
9754,1.279186,1.237488,1.556533,1.888407
9755,6.366253,9.11022,7.475132,7.953289
9757,5.450852,11.192097,8.64505,11.340218
9758,0.671558,1.930499,1.675717,0.975592
9759,1.625009,4.42779,3.579993,4.456797
9760,0.16519,0.466718,0.229817,0.442702
9761,35.634741,86.602288,76.927175,74.485778
9762,5.692682,12.847676,13.066995,10.424247
9764,7.228068,10.191684,4.059588,6.458544
9765,21.739392,17.269387,18.150782,28.470056
9766,12.013724,27.61244,39.620564,26.939089
9767,10.169568,9.854989,7.83361,8.74811
9768,8.992319,8.898549,3.302779,14.250378
9770,2.46132,1.295371,6.51571,0.459219
9771,12.483173,3.006239,6.504231,2.571535
9772,7.358912,19.474414,14.399919,19.77437
9774,85.381454,63.46136,56.907217,60.735568
9775,39.54918,62.513722,55.68968,52.563421
9776,28.493867,52.569243,49.473355,49.174678
9777,24.536478,71.509776,61.796336,58.143006
9778,21.366821,19.466136,15.984793,20.463958
9779,27.750646,28.758352,20.567805,24.040287
9780,21.453012,68.99855,88.52327,83.961197
9781,0.200679,0.160153,0.302287,0.303782
9782,182.240635,131.303027,120.982253,146.877775
9783,0.314222,0.720272,0.180297,0.427173
9784,65.563641,133.623383,116.808657,114.979861
9785,13.569472,36.199665,28.520225,31.542889
9786,6.334977,7.180477,3.98279,8.040567
9787,6.526116,19.829932,5.666519,34.389432
9788,16.013376,6.673122,14.233648,19.608968
9789,78.819687,63.854847,48.239456,58.579144
9790,23.918661,28.589213,23.646164,31.896405
9791,32.828031,36.616804,39.700574,36.654484
9792,9.548662,16.709748,14.453717,14.269355
9793,58.744038,71.337778,42.949692,70.718288
9794,7.91919,22.0287,17.380627,18.242601
9796,1.415575,1.827673,2.327112,1.853251
9797,13.878789,26.722191,27.901688,27.555569
9798,64.622842,63.380433,63.131901,60.884907
9801,17.670513,13.063048,13.438136,15.688376
9802,243.650817,226.966455,175.97406,229.729289
9804,150.819733,95.413818,105.731628,120.105698
9805,74.573253,120.902174,98.438509,98.372981
9806,1.358936,0.766624,1.490993,0.863976
9807,18.40461,46.201461,37.383008,37.389064
9808,0,0,0,0
9810,13.987931,40.306954,34.616026,34.750117
9811,36.938968,74.853371,68.232648,55.592155
9812,18.174706,21.899757,20.932806,24.11202
9813,35.645538,53.080677,44.590031,47.241619
9814,4.936712,7.079826,5.19848,7.698166
9815,18.032929,34.936062,27.571207,30.870715
9816,2.058582,5.950673,4.858642,5.413687
9817,31.745314,80.026908,59.810822,62.897605
9818,22.570613,25.065791,24.307458,25.385196
9819,3.761066,6.699419,6.192243,6.443551
9820,8.873368,34.65108,19.175209,22.18627
9821,60.700928,41.99149,41.108757,59.89061
9823,25.278987,42.641405,44.42001,39.716041
9824,12.157939,20.441363,6.576931,26.809442
9825,2.75586,6.620678,7.280161,6.345158
9826,8.764736,22.656731,17.898599,21.447169
9827,10.610709,28.369392,17.909353,21.780218
9828,20.009,72.942801,38.702744,37.732692
9829,4.591872,4.520503,4.8364,1.019865
9830,29.366882,17.887354,35.066079,31.432704
9831,19.29675,14.503011,16.273067,17.892427
9832,0,0,0.070521,0
9833,19.022373,21.466006,14.784427,35.950073
9834,0,0,0,0
9836,1.578341,3.475061,2.683296,3.433116
9837,3.477252,4.841348,2.048294,8.483507
9839,90.506268,51.448768,58.741342,75.189012
9840,0,0,0.01484,0
9841,6.190789,4.981467,5.582054,5.844496
9842,17.336347,24.236884,28.575002,26.039373
9843,8.697513,15.091512,50.344767,53.736115
9844,0.014599,0,0.011518,0
9846,10.206288,17.80973,28.069655,20.339503
9847,27.843211,21.254255,13.799704,19.045853
9848,4.781463,22.020863,7.385653,8.872093
9849,7.059274,4.927975,3.171053,6.123637
9851,11.010521,10.850823,11.46526,13.067579
9852,15.102428,10.181469,6.898113,12.796631
9853,17.576513,54.716251,46.373905,59.458788
9854,2.397171,10.537981,12.568637,8.828852
9855,3.456059,7.308892,6.803192,7.614454
9856,0,0.011596,0.117114,0.042422
9857,13.139563,12.08568,12.273834,13.712982
9858,5.638834,16.289743,11.050152,10.938049
9859,46.875955,45.433145,51.107098,80.780008
9860,3.998243,4.386122,4.001976,4.87057
9861,113.478498,138.412623,100.749344,144.48252
9862,12.224119,32.89357,24.751628,31.895648
9863,2.454509,3.404795,2.622868,2.823005
9865,0.070353,0.445648,0.5924,0.288128
9866,3.224236,3.938698,2.501072,3.160736
9867,156.182015,108.330745,82.892522,92.41307
9868,43.414768,48.30582,42.179108,46.614956
9869,10.751346,17.390209,11.858265,17.189247
9870,20.624008,31.901582,29.244311,35.84358
9871,46.390349,133.639983,117.449556,106.31588
9873,30.998253,38.950344,34.792271,35.317235
9874,24.722619,30.808135,32.170707,26.482492
9875,2.77307,8.893448,6.881769,7.577672
9877,87.885842,94.22883,85.115947,93.137059
9878,27.093124,44.992527,38.552723,40.255452
9879,29.908824,31.619362,27.258146,41.438172
9880,3.109327,4.821082,3.409267,3.634234
9881,35.775757,21.823505,18.600714,31.159604
9882,11.987492,11.376101,9.980201,11.394617
9883,6.343035,20.29034,18.58571,17.811177
9884,2.224838,1.478372,1.545219,1.828299
9885,14.756462,28.269378,27.63657,24.977732
9886,41.082906,32.029403,17.768296,34.681814
9887,20.21658,34.016761,39.490097,31.075211
9889,2.935591,7.148179,7.477701,7.692554
9890,1.347684,0.509869,0.131761,0.334299
9891,14.394438,32.609585,44.13829,29.892963
9892,0,0,0,0
9894,3.424515,15.899881,9.348462,14.345668
9895,5.397402,12.336749,10.245361,10.159876
9896,26.759824,34.707422,23.459834,32.215124
9897,65.954374,49.88557,46.452705,61.811791
9898,51.650152,122.969591,98.011677,119.091865
9899,0,0,0,0
9900,13.885522,31.680975,26.411747,39.201763
9901,0.77163,0.524908,0.127377,0.132571
9902,27.677999,112.652524,193.685945,157.998999
9903,23.1414,46.35474,54.563654,48.79038
9904,8.218406,14.219767,13.490925,16.902906
9905,21.972576,29.288918,25.224596,27.275324
9906,13.828255,14.263509,18.746047,14.223241
9907,8.554981,19.887399,23.589868,22.452394
9908,139.27278,129.633136,116.634814,110.187884
9909,5.591649,15.944361,12.452337,15.154473
9910,17.992019,17.023737,14.204454,18.305479
9911,2.136378,7.639549,3.169463,3.170627
9912,2.153526,10.836891,2.379115,3.927709
9913,31.001478,34.972904,35.687382,36.402507
9914,0,0,0,0
9915,7.516139,18.320717,9.882753,17.969828
9917,31.594101,39.61544,30.080417,39.770306
9918,12.278981,49.055679,23.893904,49.220745
9919,9.408933,38.104627,33.949509,36.307637
9920,0.010946,0.010906,0.198379,0.356979
9921,33.52252,91.198334,90.079105,76.399889
9922,5.479956,15.165769,10.841757,11.54031
9923,8.188233,13.517802,10.960792,15.525123
9924,9.377185,8.984341,5.973931,9.110229
9925,7.227878,9.637552,11.701383,10.044981
9926,26.456975,24.73923,20.414128,22.444493
9927,29.847167,69.219781,67.625757,75.597173
9928,1.575334,4.666426,1.644808,10.587854
9929,33.291143,46.199144,53.064091,41.476933
9931,7.574972,10.791857,9.588405,11.492842
9933,46.69239,33.566032,28.244371,52.978764
9934,0.036407,0.034394,0,0
9935,0.618825,8.287542,2.491273,3.516791
9936,24.078176,9.135142,10.842336,5.188638
9937,7.052364,5.044286,3.345609,4.747408
9938,8.473409,4.09888,20.653342,14.767433
9939,33.885384,33.606361,33.436653,37.680248
9940,0.346429,0.302433,0.230159,0.231918
9941,12.901731,15.096797,9.758649,11.888011
9942,1.976072,2.095843,2.652633,4.392688
9943,31.224254,60.806549,44.015648,53.70476
9945,3.344937,2.216415,48.036549,104.272751
9946,42.162937,30.840128,22.48385,26.885231
9947,0,0,0,0
9948,112.658193,574.197971,463.171455,411.92756
9949,8.303211,10.67411,14.375601,16.57117
9950,83.491072,67.867109,85.90461,84.061146
9951,0,0,0,0
9953,1.148684,5.075751,3.215458,4.1059
9955,1.29764,6.257962,2.962025,3.674734
9956,0,0,0,0
9957,0,0,0.157887,0.016261
9958,16.967446,11.550255,12.307661,13.557462
9959,0.089586,0.137936,0.084648,0.088762
9960,8.971024,11.161347,9.961108,10.166031
9961,100.856957,289.754354,211.985758,261.768831
9962,8.404524,18.715918,9.876348,13.080222
9963,0,0.03212,0,0
9964,0,0,0,0
9965,0,0,0,0
9966,3.644521,2.190816,2.944097,1.713635
9967,52.704368,89.668535,70.358456,86.338877
9968,5.699624,17.18716,12.031094,14.635772
9969,19.366573,20.54223,21.526387,24.861876
9970,0,0,0,0.042647
9971,0,0,0.582493,1.643076
9972,17.693962,28.258666,26.535451,27.950697
9973,25.886263,40.030818,26.901353,30.137597
9975,62.170194,31.427991,35.765739,42.86412
9976,30.90423,21.049774,29.910923,32.523094
9978,89.637886,70.91391,67.095985,89.065437
9980,2.013338,9.456299,3.100166,4.685287
9982,0,0,0,0
9984,22.100693,17.48935,15.748333,20.45842
9985,5.643278,3.300543,4.033989,5.190827
9986,5.952249,14.979401,19.070651,13.474542
9987,120.361218,117.897396,107.754224,124.74972
9988,47.289639,38.460003,33.683148,44.512935
9989,55.849732,56.727894,47.0387,60.419397
9990,15.055748,22.11588,17.896732,19.771729
9991,36.099641,27.315756,27.601621,31.539331
9992,0.3164,0.170643,0.380571,0
9993,10.421238,38.450282,28.051119,27.311661
